shoe_name,original_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
Nike Air Max 1,12 795.00,https://www.nike.com/in/t/air-max-1-shoes-ZCSX34/FD9082-104,Men,92,4.8,FD9082-100,shoes,,50.0,50.0,13,5,Nike,White/Photon Dust/Black/University Blue,White/Black/Pure Platinum/University Gold,White/Pure Platinum/Medium Olive/Black,White/Deep Royal Blue/Pure Platinum/Black,White/Pure Platinum/Black/University Red
Nike Air Max 1,12 795.00,https://www.nike.com/in/t/air-max-1-shoes-ZCSX34/FD9082-104,Men,92,4.8,FD9082-101,shoes,,50.0,50.0,13,5,Nike,White/Photon Dust/Black/University Blue,White/Black/Pure Platinum/University Gold,White/Pure Platinum/Medium Olive/Black,White/Deep Royal Blue/Pure Platinum/Black,White/Pure Platinum/Black/University Red
Nike Air Force 1 '07,11 895.00,https://www.nike.com/in/t/air-force-1-07-shoes-KMT0fF/FV0383-100,Men,5,4.0,FV0383-100,Shoes,,,,19,1,Nike,,,,,
Nike Dunk High By You,14 195.00,https://www.nike.com/in/u/custom-nike-dunk-high-by-you-shoes-10001378/2190276125,Men,0,,DV2273-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Dunk High By You,14 195.00,https://www.nike.com/in/u/custom-nike-dunk-high-by-you-shoes-10001378/2190276125,Men,0,,DV2273-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Dunk High By You,14 195.00,https://www.nike.com/in/u/custom-nike-dunk-high-by-you-shoes-10001378/2190276125,Men,0,,DV2273-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Dunk High By You,14 195.00,https://www.nike.com/in/u/custom-nike-dunk-high-by-you-shoes-10001378/2190276125,Men,0,,DV2273-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Dunk High By You,14 195.00,https://www.nike.com/in/u/custom-nike-dunk-high-by-you-shoes-10001378/2190276125,Men,0,,DV2273-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Dunk High By You,14 195.00,https://www.nike.com/in/u/custom-nike-dunk-high-by-you-shoes-10001378/2190276125,Men,0,,DV2273-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Force 1 '07,9 695.00,https://www.nike.com/in/t/air-force-1-07-shoes-CMNWtG/FZ0627-010,Men,0,0.0,FZ0627-010,Shoes,,,,13,1,Nike,,,,,
Nike Alphafly 2,22 795.00,https://www.nike.com/in/t/alphafly-2-road-racing-shoes-cVPHCD/DN3555-600,Men,146,4.3,DN3555-001,Road Racing Shoes,,100.0,50.0,13,3,Nike,Black/Sail/Metallic Gold Grain,White/Clear Jade/Light Ultramarine/Deep Jungle,Hyper Pink/Laser Orange/White/Black,,
Nike Alphafly 2,22 795.00,https://www.nike.com/in/t/alphafly-2-road-racing-shoes-cVPHCD/DN3555-600,Men,146,4.3,DN3555-100,Road Racing Shoes,,100.0,50.0,13,3,Nike,Black/Sail/Metallic Gold Grain,White/Clear Jade/Light Ultramarine/Deep Jungle,Hyper Pink/Laser Orange/White/Black,,
Nike Alphafly 2,22 795.00,https://www.nike.com/in/t/alphafly-2-road-racing-shoes-cVPHCD/DN3555-600,Men,146,4.3,DN3555-600,Road Racing Shoes,,100.0,50.0,13,3,Nike,Black/Sail/Metallic Gold Grain,White/Clear Jade/Light Ultramarine/Deep Jungle,Hyper Pink/Laser Orange/White/Black,,
Nike Pegasus 38,9 497.00,https://www.nike.com/in/t/pegasus-38-road-running-shoes-Hmsj6Q/CW7356-400,Men,394,4.6,CW7356-400,Road Running Shoes,,70.0,50.0,13,1,Nike,,,,,
Air Jordan 1 Mid,11 495.00,https://www.nike.com/in/t/air-jordan-1-mid-shoes-BpARGV/554724-136,Unisex,1000,4.8,554724-093,Shoes,,80.0,50.0,0,3,Nike,Black/Black/Black,White/White/White,Black/White/Dark Iris,,
Air Jordan 1 Mid,11 495.00,https://www.nike.com/in/t/air-jordan-1-mid-shoes-BpARGV/554724-136,Unisex,1000,4.8,554724-136,Shoes,,80.0,50.0,13,3,Nike,Black/Black/Black,White/White/White,Black/White/Dark Iris,,
Air Jordan 1 Mid,10 295.00,https://www.nike.com/in/t/air-jordan-1-mid-shoes-BpARGV/554724-136,Unisex,1000,4.8,554724-095,Shoes,,80.0,50.0,0,3,Nike,Black/Black/Black,White/White/White,Black/White/Dark Iris,,
Nike Offcourt Adjust,3 037.00,https://www.nike.com/in/t/offcourt-adjust-slides-6L2C07/DQ9624-001,Men,19,4.8,DQ9624-100,Slides,,,,8,4,Nike,Summit White/Black/Summit White,University Red/Black/White,Light Silver/Team Gold/Light Bone/Sail,Black/Black/White,
Nike Offcourt Adjust,3 195.00,https://www.nike.com/in/t/offcourt-adjust-slides-6L2C07/DQ9624-001,Men,19,4.8,DQ9624-600,Slides,,,,8,4,Nike,Summit White/Black/Summit White,University Red/Black/White,Light Silver/Team Gold/Light Bone/Sail,Black/Black/White,
Nike Offcourt Adjust,3 037.00,https://www.nike.com/in/t/offcourt-adjust-slides-6L2C07/DQ9624-001,Men,19,4.8,DQ9624-003,Slides,,,,0,4,Nike,Summit White/Black/Summit White,University Red/Black/White,Light Silver/Team Gold/Light Bone/Sail,Black/Black/White,
Nike Offcourt Adjust,3 195.00,https://www.nike.com/in/t/offcourt-adjust-slides-6L2C07/DQ9624-001,Men,19,4.8,DQ9624-001,Slides,,,,10,4,Nike,Summit White/Black/Summit White,University Red/Black/White,Light Silver/Team Gold/Light Bone/Sail,Black/Black/White,
Nike Juniper Trail 2,6 737.00,https://www.nike.com/in/t/juniper-trail-2-trail-running-shoes-PT4wqk/DM0822-101,Men,78,4.3,DM0822-402,Trail-Running Shoes,,,,13,5,Nike,Light Photo Blue/Plum Eclipse/Vivid Sulphur/Track Red,Black/Deep Jungle/Purple Ink/Night Maroon,White/Vivid Sulphur/Khaki/Black,Black/White,Sand Drift/Mineral Teal/Football Grey/Obsidian
Nike Juniper Trail 2,7 095.00,https://www.nike.com/in/t/juniper-trail-2-trail-running-shoes-PT4wqk/DM0822-101,Men,78,4.3,DM0822-006,Trail-Running Shoes,,,,12,5,Nike,Light Photo Blue/Plum Eclipse/Vivid Sulphur/Track Red,Black/Deep Jungle/Purple Ink/Night Maroon,White/Vivid Sulphur/Khaki/Black,Black/White,Sand Drift/Mineral Teal/Football Grey/Obsidian
Nike Juniper Trail 2,7 095.00,https://www.nike.com/in/t/juniper-trail-2-trail-running-shoes-PT4wqk/DM0822-101,Men,78,4.3,DM0822-101,Trail-Running Shoes,,,,13,5,Nike,Light Photo Blue/Plum Eclipse/Vivid Sulphur/Track Red,Black/Deep Jungle/Purple Ink/Night Maroon,White/Vivid Sulphur/Khaki/Black,Black/White,Sand Drift/Mineral Teal/Football Grey/Obsidian
Nike Juniper Trail 2,7 095.00,https://www.nike.com/in/t/juniper-trail-2-trail-running-shoes-PT4wqk/DM0822-101,Men,78,4.3,DM0822-001,Trail-Running Shoes,,,,14,5,Nike,Light Photo Blue/Plum Eclipse/Vivid Sulphur/Track Red,Black/Deep Jungle/Purple Ink/Night Maroon,White/Vivid Sulphur/Khaki/Black,Black/White,Sand Drift/Mineral Teal/Football Grey/Obsidian
Nike Juniper Trail 2,4 967.00,https://www.nike.com/in/t/juniper-trail-2-trail-running-shoes-PT4wqk/DM0822-101,Men,78,4.3,DM0822-100,Trail-Running Shoes,,,,0,5,Nike,Light Photo Blue/Plum Eclipse/Vivid Sulphur/Track Red,Black/Deep Jungle/Purple Ink/Night Maroon,White/Vivid Sulphur/Khaki/Black,Black/White,Sand Drift/Mineral Teal/Football Grey/Obsidian
AJKO 1,12 157.00,https://www.nike.com/in/t/ajko-1-shoes-RLJcHC/DO5047-005,Men,21,4.9,DO5047-411,Shoes,,100.0,75.0,0,2,Nike,Bleached Aqua/White,Black/White/Field Purple,,,
AJKO 1,12 795.00,https://www.nike.com/in/t/ajko-1-shoes-RLJcHC/DO5047-005,Men,21,4.9,DO5047-005,Shoes,,100.0,75.0,12,2,Nike,Bleached Aqua/White,Black/White/Field Purple,,,
Air Jordan 6 'Aqua',18 395.00,https://www.nike.com/in/t/air-jordan-6-aqua-shoes-4m3b9d/CT8529-004,Men,342,4.8,CT8529-004,Shoes,,100.0,50.0,12,2,Nike,Black/Aquatone/Bright Concord,Varsity Red/Black,,,
Air Jordan 6 Retro,17 477.00,https://www.nike.com/in/t/air-jordan-6-aqua-shoes-4m3b9d/CT8529-004,Men,342,4.8,CT8529-600,shoes,,100.0,50.0,0,2,Nike,Black/Aquatone/Bright Concord,Varsity Red/Black,,,
Nike Air Max Cirro,3 507.00,https://www.nike.com/in/t/air-max-cirro-slides-96vclH/DC1460-007,Men,35,4.4,DC1460-004,Slides,,0.0,50.0,0,5,Nike,Black/Metallic Silver/White/Black,Obsidian/Smoke Grey/Ashen Slate,Light Bone/Limestone,Black/Black/Black,Black/University Red/University Red
Nike Air Max Cirro,3 695.00,https://www.nike.com/in/t/air-max-cirro-slides-96vclH/DC1460-007,Men,35,4.4,DC1460-400,Slides,,0.0,50.0,8,5,Nike,Black/Metallic Silver/White/Black,Obsidian/Smoke Grey/Ashen Slate,Light Bone/Limestone,Black/Black/Black,Black/University Red/University Red
Nike Air Max Cirro,3 695.00,https://www.nike.com/in/t/air-max-cirro-slides-96vclH/DC1460-007,Men,35,4.4,DC1460-006,Slides,,0.0,50.0,8,5,Nike,Black/Metallic Silver/White/Black,Obsidian/Smoke Grey/Ashen Slate,Light Bone/Limestone,Black/Black/Black,Black/University Red/University Red
Nike Air Max Cirro,3 695.00,https://www.nike.com/in/t/air-max-cirro-slides-96vclH/DC1460-007,Men,35,4.4,DC1460-007,Slides,,0.0,50.0,8,5,Nike,Black/Metallic Silver/White/Black,Obsidian/Smoke Grey/Ashen Slate,Light Bone/Limestone,Black/Black/Black,Black/University Red/University Red
Nike Air Max Cirro,3 507.00,https://www.nike.com/in/t/air-max-cirro-slides-96vclH/DC1460-007,Men,35,4.4,DC1460-002,Slides,,0.0,50.0,0,5,Nike,Black/Metallic Silver/White/Black,Obsidian/Smoke Grey/Ashen Slate,Light Bone/Limestone,Black/Black/Black,Black/University Red/University Red
Nike Renew Run 4,7 117.00,https://www.nike.com/in/t/renew-run-4-road-running-shoes-lxfK8c/DR2677-001,Men,3,4.7,DR2677-002,Road Running Shoes,,100.0,50.0,13,4,Nike,Black/Anthracite/White,Black/Black/Off-Noir,Ocean Bliss/Green Abyss/Football Grey/Noise Aqua,White/Light Silver/Faded Spruce/Black,
Nike Renew Run 4,7 495.00,https://www.nike.com/in/t/renew-run-4-road-running-shoes-lxfK8c/DR2677-001,Men,3,4.7,DR2677-001,Road Running Shoes,,100.0,50.0,13,4,Nike,Black/Anthracite/White,Black/Black/Off-Noir,Ocean Bliss/Green Abyss/Football Grey/Noise Aqua,White/Light Silver/Faded Spruce/Black,
Nike Renew Run 4,5 247.00,https://www.nike.com/in/t/renew-run-4-road-running-shoes-lxfK8c/DR2677-001,Men,3,4.7,DR2677-400,Road Running Shoes,,100.0,50.0,0,4,Nike,Black/Anthracite/White,Black/Black/Off-Noir,Ocean Bliss/Green Abyss/Football Grey/Noise Aqua,White/Light Silver/Faded Spruce/Black,
Nike Renew Run 4,5 247.00,https://www.nike.com/in/t/renew-run-4-road-running-shoes-lxfK8c/DR2677-001,Men,3,4.7,DR2677-100,Road Running Shoes,,100.0,50.0,0,4,Nike,Black/Anthracite/White,Black/Black/Off-Noir,Ocean Bliss/Green Abyss/Football Grey/Noise Aqua,White/Light Silver/Faded Spruce/Black,
Nike Air Max Pulse Roam,14 995.00,https://www.nike.com/in/t/air-max-pulse-roam-shoes-NSfkP0/DZ3544-200,Men,21,4.5,DZ3544-200,Shoes,,,,13,2,Nike,Stone/Light Bone/Summit White/Stone,Dark Smoke Grey/Iron Grey/Smoke Grey/Dark Smoke Grey,,,
Nike Air Max Pulse Roam,14 995.00,https://www.nike.com/in/t/air-max-pulse-roam-shoes-NSfkP0/DZ3544-200,Men,21,4.5,DZ3544-001,Shoes,,,,13,2,Nike,Stone/Light Bone/Summit White/Stone,Dark Smoke Grey/Iron Grey/Smoke Grey/Dark Smoke Grey,,,
Tatum 1 'Home Team' PF,10 795.00,https://www.nike.com/in/t/tatum-1-home-team-pf-basketball-shoes-JbXhDt/DZ3330-003,Unisex,0,0.0,DZ3330-002,Basketball Shoes,,,,12,3,Nike,Medium Grey/Gunsmoke/White,Black/Anthracite/Green Strike,White/Black/Green Strike/Total Orange,,
Tatum 1 'Home Team' PF,10 795.00,https://www.nike.com/in/t/tatum-1-home-team-pf-basketball-shoes-JbXhDt/DZ3330-003,Unisex,0,0.0,DZ3330-003,Basketball Shoes,,,,12,3,Nike,Medium Grey/Gunsmoke/White,Black/Anthracite/Green Strike,White/Black/Green Strike/Total Orange,,
Tatum 1 'Home Team' PF,10 795.00,https://www.nike.com/in/t/tatum-1-home-team-pf-basketball-shoes-JbXhDt/DZ3330-003,Unisex,0,0.0,DZ3330-108,Basketball Shoes,,,,12,3,Nike,Medium Grey/Gunsmoke/White,Black/Anthracite/Green Strike,White/Black/Green Strike/Total Orange,,
Nike Quest 3 Shield,6 837.00,https://www.nike.com/in/t/quest-3-shield-weatherised-road-running-shoes-zhChfr/CQ8894-001,Men,5,3.8,CQ8894-001,Weatherised Road Running Shoes,,,,13,2,Nike,Black/Dark Smoke Grey/White/Metallic Silver,Black/Obsidian Mist/Poison Green/Black,,,
Nike Quest 3 Shield,6 837.00,https://www.nike.com/in/t/quest-3-shield-weatherised-road-running-shoes-zhChfr/CQ8894-001,Men,5,3.8,CQ8894-010,Weatherised Road Running Shoes,,,,13,2,Nike,Black/Dark Smoke Grey/White/Metallic Silver,Black/Obsidian Mist/Poison Green/Black,,,
Air Jordan 1 Mid SE,12 295.00,https://www.nike.com/in/t/air-jordan-1-mid-se-shoes-tKS2kt/FJ4923-008,Men,5,5.0,FJ4923-008,Shoes,,100.0,50.0,12,1,Nike,,,,,
Nike Quest 5,6 295.00,https://www.nike.com/in/t/quest-5-road-running-shoes-8wZR01/DD0204-001,Men,29,3.7,DD0204-001,Road Running Shoes,,100.0,50.0,14,4,Nike,Black/Smoke Grey/Dark Smoke Grey/White,Black/Smoke Grey/University Red,Sea Glass/University Red/White/Blue Joy,Black/Racer Blue/White/High Voltage,
Nike Quest 5,6 295.00,https://www.nike.com/in/t/quest-5-road-running-shoes-8wZR01/DD0204-001,Men,29,3.7,DD0204-004,Road Running Shoes,,100.0,50.0,13,4,Nike,Black/Smoke Grey/Dark Smoke Grey/White,Black/Smoke Grey/University Red,Sea Glass/University Red/White/Blue Joy,Black/Racer Blue/White/High Voltage,
Nike Quest 5,6 295.00,https://www.nike.com/in/t/quest-5-road-running-shoes-8wZR01/DD0204-001,Men,29,3.7,DD0204-009,Road Running Shoes,,100.0,50.0,13,4,Nike,Black/Smoke Grey/Dark Smoke Grey/White,Black/Smoke Grey/University Red,Sea Glass/University Red/White/Blue Joy,Black/Racer Blue/White/High Voltage,
Nike Quest 5,5 977.00,https://www.nike.com/in/t/quest-5-road-running-shoes-8wZR01/DD0204-001,Men,29,3.7,DD0204-008,Road Running Shoes,,100.0,50.0,0,4,Nike,Black/Smoke Grey/Dark Smoke Grey/White,Black/Smoke Grey/University Red,Sea Glass/University Red/White/Blue Joy,Black/Racer Blue/White/High Voltage,
Nike Dunk High Retro SE,11 495.00,https://www.nike.com/in/t/dunk-high-retro-se-shoes-JR4mhQ/FB8892-200,Men,0,0.0,FB8892-200,Shoes,,,,13,1,Nike,,,,,
Nike Pegasus 40,11 297.00,https://www.nike.com/in/t/pegasus-40-road-running-shoes-3JpHzl/DV3853-002,Men,254,4.6,DV3853-100,Road Running Shoes,,,,17,8,Nike,White/Light Orewood Brown/Phantom/Obsidian,Black/Burgundy Crush/Geode Teal/Purple Ink,Wolf Grey/Black/White/Volt,University Red/Midnight Navy/Blue Joy/Sea Glass,White/Black/Photon Dust/Wolf Grey
Nike Pegasus 40,11 895.00,https://www.nike.com/in/t/pegasus-40-road-running-shoes-3JpHzl/DV3853-002,Men,254,4.6,DV3853-005,Road Running Shoes,,,,13,8,Nike,White/Light Orewood Brown/Phantom/Obsidian,Black/Burgundy Crush/Geode Teal/Purple Ink,Wolf Grey/Black/White/Volt,University Red/Midnight Navy/Blue Joy/Sea Glass,White/Black/Photon Dust/Wolf Grey
Nike Pegasus 40,11 895.00,https://www.nike.com/in/t/pegasus-40-road-running-shoes-3JpHzl/DV3853-002,Men,254,4.6,DV3853-004,Road Running Shoes,,,,13,8,Nike,White/Light Orewood Brown/Phantom/Obsidian,Black/Burgundy Crush/Geode Teal/Purple Ink,Wolf Grey/Black/White/Volt,University Red/Midnight Navy/Blue Joy/Sea Glass,White/Black/Photon Dust/Wolf Grey
Nike Pegasus 40,11 895.00,https://www.nike.com/in/t/pegasus-40-road-running-shoes-3JpHzl/DV3853-002,Men,254,4.6,DV3853-600,Road Running Shoes,,,,14,8,Nike,White/Light Orewood Brown/Phantom/Obsidian,Black/Burgundy Crush/Geode Teal/Purple Ink,Wolf Grey/Black/White/Volt,University Red/Midnight Navy/Blue Joy/Sea Glass,White/Black/Photon Dust/Wolf Grey
Nike Pegasus 40,11 895.00,https://www.nike.com/in/t/pegasus-40-road-running-shoes-3JpHzl/DV3853-002,Men,254,4.6,DV3853-102,Road Running Shoes,,,,13,8,Nike,White/Light Orewood Brown/Phantom/Obsidian,Black/Burgundy Crush/Geode Teal/Purple Ink,Wolf Grey/Black/White/Volt,University Red/Midnight Navy/Blue Joy/Sea Glass,White/Black/Photon Dust/Wolf Grey
Nike Pegasus 40,11 895.00,https://www.nike.com/in/t/pegasus-40-road-running-shoes-3JpHzl/DV3853-002,Men,254,4.6,DV3853-002,Road Running Shoes,,,,17,8,Nike,White/Light Orewood Brown/Phantom/Obsidian,Black/Burgundy Crush/Geode Teal/Purple Ink,Wolf Grey/Black/White/Volt,University Red/Midnight Navy/Blue Joy/Sea Glass,White/Black/Photon Dust/Wolf Grey
Nike Pegasus 40,11 895.00,https://www.nike.com/in/t/pegasus-40-road-running-shoes-3JpHzl/DV3853-002,Men,254,4.6,DV3853-001,Road Running Shoes,,,,17,8,Nike,White/Light Orewood Brown/Phantom/Obsidian,Black/Burgundy Crush/Geode Teal/Purple Ink,Wolf Grey/Black/White/Volt,University Red/Midnight Navy/Blue Joy/Sea Glass,White/Black/Photon Dust/Wolf Grey
Nike Pegasus 40,11 297.00,https://www.nike.com/in/t/pegasus-40-road-running-shoes-3JpHzl/DV3853-002,Men,254,4.6,DV3853-101,Road Running Shoes,,,,0,8,Nike,White/Light Orewood Brown/Phantom/Obsidian,Black/Burgundy Crush/Geode Teal/Purple Ink,Wolf Grey/Black/White/Volt,University Red/Midnight Navy/Blue Joy/Sea Glass,White/Black/Photon Dust/Wolf Grey
Air Jordan 1 Mid SE,12 295.00,https://www.nike.com/in/t/air-jordan-1-mid-se-shoes-CF3K5m/DZ4129-102,Men,25,4.9,DZ4129-102,Shoes,,,,12,1,Nike,,,,,
Jordan Post,2 087.00,https://www.nike.com/in/t/jordan-post-slides-l46X9x/DX5575-001,Men,96,4.4,DX5575-100,Slides,,100.0,0.0,0,4,Nike,White/White,Safety Orange/Safety Orange,Black/Black,University Red/University Red,
Jordan Post,2 195.00,https://www.nike.com/in/t/jordan-post-slides-l46X9x/DX5575-001,Men,96,4.4,DX5575-800,Slides,,100.0,0.0,0,4,Nike,White/White,Safety Orange/Safety Orange,Black/Black,University Red/University Red,
Jordan Post,2 195.00,https://www.nike.com/in/t/jordan-post-slides-l46X9x/DX5575-001,Men,96,4.4,DX5575-001,Slides,,100.0,0.0,0,4,Nike,White/White,Safety Orange/Safety Orange,Black/Black,University Red/University Red,
Jordan Post,2 195.00,https://www.nike.com/in/t/jordan-post-slides-l46X9x/DX5575-001,Men,96,4.4,DX5575-600,Slides,,100.0,0.0,0,4,Nike,White/White,Safety Orange/Safety Orange,Black/Black,University Red/University Red,
Air Jordan 1 Mid SE,12 295.00,https://www.nike.com/in/t/air-jordan-1-mid-se-shoes-cHNJ3B/FB9911-008,Men,16,4.8,FB9911-008,shoes,,75.0,50.0,12,1,Nike,,,,,
Air Jordan 1 Low G NRG,14 995.00,https://www.nike.com/in/t/air-jordan-1-low-g-nrg-golf-shoes-2HrMGp/FD6848-001,Men,2,5.0,FD6848-001,Golf Shoes,,,,15,1,Nike,,,,,
Nike Tanjun EasyOn,5 695.00,https://www.nike.com/in/t/tanjun-easyon-shoes-GqNnp3/DV7775-300,Men,13,4.7,DV7775-101,shoes,,,,13,3,Nike,White/White/Volt/White,Oil Green/White/Light Silver,Black/Volt/Black/White,,
Nike Tanjun EasyOn,5 695.00,https://www.nike.com/in/t/tanjun-easyon-shoes-GqNnp3/DV7775-300,Men,13,4.7,DV7775-300,shoes,,,,13,3,Nike,White/White/Volt/White,Oil Green/White/Light Silver,Black/Volt/Black/White,,
Nike Tanjun EasyOn,5 695.00,https://www.nike.com/in/t/tanjun-easyon-shoes-GqNnp3/DV7775-300,Men,13,4.7,DV7775-001,shoes,,,,13,3,Nike,White/White/Volt/White,Oil Green/White/Light Silver,Black/Volt/Black/White,,
Nike Free RN NN,8 695.00,https://www.nike.com/in/t/free-rn-nn-road-running-shoes-D64TzS/FB1276-002,Men,34,4.3,FB1276-001,Road Running Shoes,,100.0,50.0,14,4,Nike,Black/Anthracite/Black,Geode Teal/Purple Ink/Burgundy Crush/Sea Glass,Black/Anthracite/White,White/Sea Glass/Blue Joy/University Red,
Nike Free RN NN,8 695.00,https://www.nike.com/in/t/free-rn-nn-road-running-shoes-D64TzS/FB1276-002,Men,34,4.3,FB1276-300,Road Running Shoes,,100.0,50.0,13,4,Nike,Black/Anthracite/Black,Geode Teal/Purple Ink/Burgundy Crush/Sea Glass,Black/Anthracite/White,White/Sea Glass/Blue Joy/University Red,
Nike Free RN NN,8 695.00,https://www.nike.com/in/t/free-rn-nn-road-running-shoes-D64TzS/FB1276-002,Men,34,4.3,FB1276-002,Road Running Shoes,,100.0,50.0,13,4,Nike,Black/Anthracite/Black,Geode Teal/Purple Ink/Burgundy Crush/Sea Glass,Black/Anthracite/White,White/Sea Glass/Blue Joy/University Red,
Nike Free RN NN,8 695.00,https://www.nike.com/in/t/free-rn-nn-road-running-shoes-D64TzS/FB1276-002,Men,34,4.3,FB1276-100,Road Running Shoes,,100.0,50.0,13,4,Nike,Black/Anthracite/Black,Geode Teal/Purple Ink/Burgundy Crush/Sea Glass,Black/Anthracite/White,White/Sea Glass/Blue Joy/University Red,
Nike Victori One,1 987.00,https://www.nike.com/in/t/victori-one-slides-QTTJHP/CN9675-002,Men,324,4.7,CN9675-701,Slides,,75.0,38.0,8,7,Nike,Wheatgrass/Baroque Brown,Black/Light Silver,Midnight Navy/Midnight Navy/White,Black/Black/Black,University Red/University Red/Black
Nike Victori One,2 095.00,https://www.nike.com/in/t/victori-one-slides-QTTJHP/CN9675-002,Men,324,4.7,CN9675-014,Slides,,75.0,38.0,8,7,Nike,Wheatgrass/Baroque Brown,Black/Light Silver,Midnight Navy/Midnight Navy/White,Black/Black/Black,University Red/University Red/Black
Nike Victori One,2 095.00,https://www.nike.com/in/t/victori-one-slides-QTTJHP/CN9675-002,Men,324,4.7,CN9675-401,Slides,,75.0,38.0,8,7,Nike,Wheatgrass/Baroque Brown,Black/Light Silver,Midnight Navy/Midnight Navy/White,Black/Black/Black,University Red/University Red/Black
Nike Victori One,2 095.00,https://www.nike.com/in/t/victori-one-slides-QTTJHP/CN9675-002,Men,324,4.7,CN9675-003,Slides,,75.0,38.0,10,7,Nike,Wheatgrass/Baroque Brown,Black/Light Silver,Midnight Navy/Midnight Navy/White,Black/Black/Black,University Red/University Red/Black
Nike Victori One,2 095.00,https://www.nike.com/in/t/victori-one-slides-QTTJHP/CN9675-002,Men,324,4.7,CN9675-600,Slides,,75.0,38.0,8,7,Nike,Wheatgrass/Baroque Brown,Black/Light Silver,Midnight Navy/Midnight Navy/White,Black/Black/Black,University Red/University Red/Black
Nike Victori One,2 095.00,https://www.nike.com/in/t/victori-one-slides-QTTJHP/CN9675-002,Men,324,4.7,CN9675-002,Slides,,75.0,38.0,12,7,Nike,Wheatgrass/Baroque Brown,Black/Light Silver,Midnight Navy/Midnight Navy/White,Black/Black/Black,University Red/University Red/Black
Nike Victori One,2 095.00,https://www.nike.com/in/t/victori-one-slides-QTTJHP/CN9675-002,Men,324,4.7,CN9675-005,Slides,,75.0,38.0,10,7,Nike,Wheatgrass/Baroque Brown,Black/Light Silver,Midnight Navy/Midnight Navy/White,Black/Black/Black,University Red/University Red/Black
Jordan Super Play,3 987.00,https://www.nike.com/in/t/jordan-super-play-slides-Cfj5Q4/DM1683-200,Men,7,5.0,DM1683-101,Slides,,100.0,67.0,0,6,Nike,Coconut Milk/Elemental Gold/Coconut Milk,Black/Chile Red,Deep Green/Safety Orange,Dark Grey/Gold Amber/Black,Black/University Red
Jordan Super Play,4 195.00,https://www.nike.com/in/t/jordan-super-play-slides-Cfj5Q4/DM1683-200,Men,7,5.0,DM1683-006,Slides,,100.0,67.0,0,6,Nike,Coconut Milk/Elemental Gold/Coconut Milk,Black/Chile Red,Deep Green/Safety Orange,Dark Grey/Gold Amber/Black,Black/University Red
Jordan Super Play,4 195.00,https://www.nike.com/in/t/jordan-super-play-slides-Cfj5Q4/DM1683-200,Men,7,5.0,DM1683-200,Slides,,100.0,67.0,0,6,Nike,Coconut Milk/Elemental Gold/Coconut Milk,Black/Chile Red,Deep Green/Safety Orange,Dark Grey/Gold Amber/Black,Black/University Red
Jordan Super Play,3 987.00,https://www.nike.com/in/t/jordan-super-play-slides-Cfj5Q4/DM1683-200,Men,7,5.0,DM1683-003,Slides,,100.0,67.0,0,6,Nike,Coconut Milk/Elemental Gold/Coconut Milk,Black/Chile Red,Deep Green/Safety Orange,Dark Grey/Gold Amber/Black,Black/University Red
Jordan Super Play,4 195.00,https://www.nike.com/in/t/jordan-super-play-slides-Cfj5Q4/DM1683-200,Men,7,5.0,DM1683-001,Slides,,100.0,67.0,0,6,Nike,Coconut Milk/Elemental Gold/Coconut Milk,Black/Chile Red,Deep Green/Safety Orange,Dark Grey/Gold Amber/Black,Black/University Red
