shoe_name,original_price,discount_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
OZWEEGO SHOES,12 999.00,,https://www.adidas.co.in/ozweego-shoes/EE6461.html,Men ,59.0,,EE6461, Originals,86.0,80.0,53.0,,2,adidas,Trace Cargo / Night Cargo / Raw Khaki,Pale Nude / Light Brown / Solar Red,,,
OZWEEGO SHOES,12 999.00,,https://www.adidas.co.in/ozweego-shoes/EE6462.html,Men ,59.0,,EE6462, Originals,86.0,80.0,53.0,,2,adidas,Trace Cargo / Night Cargo / Raw Khaki,Pale Nude / Light Brown / Solar Red,,,
STRIDZAR,4 299.00,3 009.50,https://www.adidas.co.in/stridzar/IQ9842.html,Unisex,,,IQ9842,Nan,,,,,3,adidas,Arctic Night F23 / Preloved Yellow F23,Grey Six / Stone / Preloved Yellow F23,Wonder Steel F22 / Core Black / Stone,,
STRIDZAR,4 299.00,3 009.50,https://www.adidas.co.in/stridzar/IQ9843.html,Unisex,,,IQ9843,Nan,,,,,3,adidas,Arctic Night F23 / Preloved Yellow F23,Grey Six / Stone / Preloved Yellow F23,Wonder Steel F22 / Core Black / Stone,,
STRIDZAR,4 299.00,3 009.50,https://www.adidas.co.in/stridzar/IQ9844.html,Unisex,,,IQ9844,Nan,,,,,3,adidas,Arctic Night F23 / Preloved Yellow F23,Grey Six / Stone / Preloved Yellow F23,Wonder Steel F22 / Core Black / Stone,,
ADILETTE COMFORT FLIP-FLOPS,3 999.00,,https://www.adidas.co.in/adilette-comfort-flip-flops/HQ4458.html,Women ,65.0,,HQ4458, Sportswear,93.0,93.0,53.0,,2,adidas,Core Black / Core White / Core Black,Bliss Lilac / Violet Fusion / Bliss Lilac,,,
ADILETTE COMFORT FLIP-FLOPS,3 999.00,,https://www.adidas.co.in/adilette-comfort-flip-flops/HQ6880.html,Women ,65.0,,HQ6880, Sportswear,93.0,93.0,53.0,,2,adidas,Core Black / Core White / Core Black,Bliss Lilac / Violet Fusion / Bliss Lilac,,,
DURAMO 10 SHOES,6 599.00,4 619.50,https://www.adidas.co.in/duramo-10-shoes/HP2375.html,Men ,1633.0,,HP2375, Running,84.0,83.0,52.0,,3,adidas,Light Grey / Screaming Orange S21 / Solar Gold,Light Grey / Screaming Orange S21 / Solar Gold,Cloud White / Lucid Blue S23 / Shock Pink,,
DURAMO 10 SHOES,6 599.00,4 619.50,https://www.adidas.co.in/duramo-10-shoes/HP2375.html,Men ,1633.0,,HP2375, Running,84.0,83.0,52.0,,3,adidas,Light Grey / Screaming Orange S21 / Solar Gold,Light Grey / Screaming Orange S21 / Solar Gold,Cloud White / Lucid Blue S23 / Shock Pink,,
DURAMO 10 SHOES,6 599.00,4 619.50,https://www.adidas.co.in/duramo-10-shoes/HP2377.html,Men ,1633.0,,HP2377, Running,84.0,83.0,52.0,,3,adidas,Light Grey / Screaming Orange S21 / Solar Gold,Light Grey / Screaming Orange S21 / Solar Gold,Cloud White / Lucid Blue S23 / Shock Pink,,
ADIMATIC SHOES,11 999.00,,https://www.adidas.co.in/adimatic-shoes/IE9862.html,Unisex,2.0,,IE9862,Originals,75.0,62.0,62.0,,2,adidas,Wonder Clay / Off White / Gum,Olive Strata S23 / Wonder Beige F23 / Off White,,,
ADIMATIC SHOES,11 999.00,,https://www.adidas.co.in/adimatic-shoes/IE9864.html,Unisex,2.0,,IE9864,Originals,75.0,62.0,62.0,,2,adidas,Wonder Clay / Off White / Gum,Olive Strata S23 / Wonder Beige F23 / Off White,,,
ZX 700 HD SHOES,9 999.00,5 999.50,https://www.adidas.co.in/zx-700-hd-shoes/FX7022.html,Men ,9.0,,FX7022, Originals,75.0,80.0,52.0,,2,adidas,Wild Pine / Silver Metallic / Halo Gold S21,Core Black / Core Black / Cloud White,,,
ZX 700 HD SHOES,9 999.00,5 999.50,https://www.adidas.co.in/zx-700-hd-shoes/G55780.html,Men ,9.0,,G55780, Originals,75.0,80.0,52.0,,2,adidas,Wild Pine / Silver Metallic / Halo Gold S21,Core Black / Core Black / Cloud White,,,
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/HP5783.html,Women ,359.0,,HP5783, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/HP5786.html,Women ,359.0,,HP5786, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/HP5787.html,Women ,359.0,,HP5787, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/HP5788.html,Women ,359.0,,HP5788, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/HP5789.html,Women ,359.0,,HP5789, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/HQ3786.html,Women ,359.0,,HQ3786, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/ID2243.html,Women ,359.0,,ID2243, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/ID2246.html,Women ,359.0,,ID2246, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/ID2247.html,Women ,359.0,,ID2247, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ULTRABOUNCE SHOES,7 999.00,,https://www.adidas.co.in/ultrabounce-shoes/ID2248.html,Women ,359.0,,ID2248, Running,89.0,88.0,52.0,,10,adidas,Blue Dawn S23 / Dash Grey S20 / Blue Fusion S23,Core Black / Core Black / Carbon,Core Black / Cloud White / Core Black,Cloud White / Cloud White / Crystal White,Almost Pink S22 / Cloud White / Crystal White
ADIFOM CLIMACOOL SHOES,11 999.00,,https://www.adidas.co.in/adifom-climacool-shoes/IF3899.html,Men ,158.0,,IF3899, Originals,91.0,88.0,51.0,,5,adidas,Lucid Blue / Core Black / Grey Six,Wonder Beige / Wonder Beige / Magic Beige,Better Scarlet / Better Scarlet / Red,Core Black / Core Black / Better Scarlet,Wonder White F21 / Core Black / Better Scarlet
ADIFOM CLIMACOOL SHOES,11 999.00,,https://www.adidas.co.in/adifom-climacool-shoes/IF3904.html,Men ,158.0,,IF3904, Originals,91.0,88.0,51.0,,5,adidas,Lucid Blue / Core Black / Grey Six,Wonder Beige / Wonder Beige / Magic Beige,Better Scarlet / Better Scarlet / Red,Core Black / Core Black / Better Scarlet,Wonder White F21 / Core Black / Better Scarlet
ADIFOM CLIMACOOL SHOES,11 999.00,,https://www.adidas.co.in/adifom-climacool-shoes/IF3906.html,Men ,158.0,,IF3906, Originals,91.0,88.0,51.0,,5,adidas,Lucid Blue / Core Black / Grey Six,Wonder Beige / Wonder Beige / Magic Beige,Better Scarlet / Better Scarlet / Red,Core Black / Core Black / Better Scarlet,Wonder White F21 / Core Black / Better Scarlet
ADIFOM CLIMACOOL SHOES,11 999.00,,https://www.adidas.co.in/adifom-climacool-shoes/IF3907.html,Men ,158.0,,IF3907, Originals,91.0,88.0,51.0,,5,adidas,Lucid Blue / Core Black / Grey Six,Wonder Beige / Wonder Beige / Magic Beige,Better Scarlet / Better Scarlet / Red,Core Black / Core Black / Better Scarlet,Wonder White F21 / Core Black / Better Scarlet
ADIFOM CLIMACOOL SHOES,11 999.00,,https://www.adidas.co.in/adifom-climacool-shoes/IF3909.html,Men ,158.0,,IF3909, Originals,91.0,88.0,51.0,,5,adidas,Lucid Blue / Core Black / Grey Six,Wonder Beige / Wonder Beige / Magic Beige,Better Scarlet / Better Scarlet / Red,Core Black / Core Black / Better Scarlet,Wonder White F21 / Core Black / Better Scarlet
ADILETTE AQUA SLIDES,1 999.00,,https://www.adidas.co.in/adilette-aqua-slides/IF7370.html,Unisex,53.0,,IF7370,Sportswear,89.0,78.0,47.0,,4,adidas,Off White / Off White / Off White,Core Black / Core Black / Core Black,Olive Strata S23 / Olive Strata S23 / Olive Strata S23,Bright Royal / Bright Royal / Bright Royal,
ADILETTE AQUA SLIDES,1 999.00,,https://www.adidas.co.in/adilette-aqua-slides/IF7371.html,Unisex,53.0,,IF7371,Sportswear,89.0,78.0,47.0,,4,adidas,Off White / Off White / Off White,Core Black / Core Black / Core Black,Olive Strata S23 / Olive Strata S23 / Olive Strata S23,Bright Royal / Bright Royal / Bright Royal,
ADILETTE AQUA SLIDES,1 999.00,,https://www.adidas.co.in/adilette-aqua-slides/IF7372.html,Unisex,53.0,,IF7372,Sportswear,89.0,78.0,47.0,,4,adidas,Off White / Off White / Off White,Core Black / Core Black / Core Black,Olive Strata S23 / Olive Strata S23 / Olive Strata S23,Bright Royal / Bright Royal / Bright Royal,
ADILETTE AQUA SLIDES,1 999.00,,https://www.adidas.co.in/adilette-aqua-slides/IF7375.html,Unisex,53.0,,IF7375,Sportswear,89.0,78.0,47.0,,4,adidas,Off White / Off White / Off White,Core Black / Core Black / Core Black,Olive Strata S23 / Olive Strata S23 / Olive Strata S23,Bright Royal / Bright Royal / Bright Royal,
ADILETTE AQUA SLIDES,2 499.00,1 249.50,https://www.adidas.co.in/adilette-aqua-slides/EG1758.html,Unisex,10625.0,,EG1758,Sportswear,85.0,76.0,41.0,,6,adidas,Core Black / Gold Metallic / Core Black,Dark Blue / Cloud White / Dark Blue,Core Black / Cloud White / Core Black,Solar Blue / Cloud White / Solar Blue,Magic Grey / Magic Grey Met / Magic Grey
ADILETTE AQUA SLIDES,2 499.00,1 249.50,https://www.adidas.co.in/adilette-aqua-slides/F35542.html,Unisex,10625.0,,F35542,Sportswear,85.0,76.0,41.0,,6,adidas,Core Black / Gold Metallic / Core Black,Dark Blue / Cloud White / Dark Blue,Core Black / Cloud White / Core Black,Solar Blue / Cloud White / Solar Blue,Magic Grey / Magic Grey Met / Magic Grey
ADILETTE AQUA SLIDES,2 499.00,1 249.50,https://www.adidas.co.in/adilette-aqua-slides/F35543.html,Unisex,10625.0,,F35543,Sportswear,85.0,76.0,41.0,,6,adidas,Core Black / Gold Metallic / Core Black,Dark Blue / Cloud White / Dark Blue,Core Black / Cloud White / Core Black,Solar Blue / Cloud White / Solar Blue,Magic Grey / Magic Grey Met / Magic Grey
ADILETTE AQUA SLIDES,2 499.00,1 249.50,https://www.adidas.co.in/adilette-aqua-slides/FY8047.html,Unisex,10625.0,,FY8047,Sportswear,85.0,76.0,41.0,,6,adidas,Core Black / Gold Metallic / Core Black,Dark Blue / Cloud White / Dark Blue,Core Black / Cloud White / Core Black,Solar Blue / Cloud White / Solar Blue,Magic Grey / Magic Grey Met / Magic Grey
ADILETTE AQUA SLIDES,2 499.00,1 249.50,https://www.adidas.co.in/adilette-aqua-slides/GZ1153.html,Unisex,10625.0,,GZ1153,Sportswear,85.0,76.0,41.0,,6,adidas,Core Black / Gold Metallic / Core Black,Dark Blue / Cloud White / Dark Blue,Core Black / Cloud White / Core Black,Solar Blue / Cloud White / Solar Blue,Magic Grey / Magic Grey Met / Magic Grey
ADILETTE AQUA SLIDES,2 499.00,1 249.50,https://www.adidas.co.in/adilette-aqua-slides/HP9391.html,Unisex,10625.0,,HP9391,Sportswear,85.0,76.0,41.0,,6,adidas,Core Black / Gold Metallic / Core Black,Dark Blue / Cloud White / Dark Blue,Core Black / Cloud White / Core Black,Solar Blue / Cloud White / Solar Blue,Magic Grey / Magic Grey Met / Magic Grey
GLOSSATE FLIP FLOPS,1 799.00,1 169.50,https://www.adidas.co.in/glossate-flip-flops/GC0260.html,Men ,3.0,,GC0260, Sportswear,75.0,75.0,50.0,,3,adidas,Core Black / Dove Grey S20 / Semi Impact Orange F22,Dove Grey S20 / Grey Six / Active Gold,Tech Indigo / Blue Fusion S23,,
GLOSSATE FLIP FLOPS,1 799.00,1 169.50,https://www.adidas.co.in/glossate-flip-flops/GC0261.html,Men ,3.0,,GC0261, Sportswear,75.0,75.0,50.0,,3,adidas,Core Black / Dove Grey S20 / Semi Impact Orange F22,Dove Grey S20 / Grey Six / Active Gold,Tech Indigo / Blue Fusion S23,,
GLOSSATE FLIP FLOPS,1 799.00,1 169.50,https://www.adidas.co.in/glossate-flip-flops/GC0262.html,Men ,3.0,,GC0262, Sportswear,75.0,75.0,50.0,,3,adidas,Core Black / Dove Grey S20 / Semi Impact Orange F22,Dove Grey S20 / Grey Six / Active Gold,Tech Indigo / Blue Fusion S23,,
RAPIDMOVE TRAINER,8 599.00,,https://www.adidas.co.in/rapidmove-trainer/HP3293.html,Women ,48.0,,HP3293, Training,90.0,80.0,52.0,,3,adidas,Wonder Beige / Wonder Beige / Pink Fusion,Cloud White / Pulse Lime S22 / Lucid Lemon F23,Cloud White / Grey One / Solar Red,,
RAPIDMOVE TRAINER,8 599.00,,https://www.adidas.co.in/rapidmove-trainer/HP3294.html,Women ,48.0,,HP3294, Training,90.0,80.0,52.0,,3,adidas,Wonder Beige / Wonder Beige / Pink Fusion,Cloud White / Pulse Lime S22 / Lucid Lemon F23,Cloud White / Grey One / Solar Red,,
RAPIDMOVE TRAINER,8 599.00,,https://www.adidas.co.in/rapidmove-trainer/HP3295.html,Women ,48.0,,HP3295, Training,90.0,80.0,52.0,,3,adidas,Wonder Beige / Wonder Beige / Pink Fusion,Cloud White / Pulse Lime S22 / Lucid Lemon F23,Cloud White / Grey One / Solar Red,,
GALLIVANTOR SHOES,4 599.00,2 989.50,https://www.adidas.co.in/gallivantor-shoes/GA1113.html,Men ,77.0,,GA1113, Running,77.0,76.0,53.0,,2,adidas,Shadow Navy S22 / Altered Blue S22 / Acid Yellow S21 / Collegiate Navy,Mystery Blue / Cloud White / Sonic Ink F21 / Collegiate Navy,,,
GALLIVANTOR SHOES,4 599.00,2 989.50,https://www.adidas.co.in/gallivantor-shoes/GA1114.html,Men ,77.0,,GA1114, Running,77.0,76.0,53.0,,2,adidas,Shadow Navy S22 / Altered Blue S22 / Acid Yellow S21 / Collegiate Navy,Mystery Blue / Cloud White / Sonic Ink F21 / Collegiate Navy,,,
CRAZYFLIGHT SHOES,14 999.00,,https://www.adidas.co.in/crazyflight-shoes/HP3355.html,Men ,12.0,,HP3355, Training,93.0,85.0,47.0,,2,adidas,Cloud White / Core Black / Cloud White,Lucid Lemon / Core Black / Bright Royal,,,
CRAZYFLIGHT SHOES,14 999.00,,https://www.adidas.co.in/crazyflight-shoes/HP3356.html,Men ,12.0,,HP3356, Training,93.0,85.0,47.0,,2,adidas,Cloud White / Core Black / Cloud White,Lucid Lemon / Core Black / Bright Royal,,,
ALLTEAM SHOES,10 999.00,7 699.50,https://www.adidas.co.in/allteam-shoes/ID2127.html,Unisex,,,ID2127,Nan,,,,,1,adidas,,,,,
ADI DASSLER ADIFOM TRXN,10 999.00,7 699.50,https://www.adidas.co.in/adi-dassler-adifom-trxn/IG7453.html,Unisex,9.0,,IG7453,Originals,97.0,97.0,61.0,,1,adidas,,,,,
STRIDZAR,4 299.00,3 009.50,https://www.adidas.co.in/stridzar/IQ9842.html,Unisex,,,IQ9842,Nan,,,,,3,adidas,Arctic Night F23 / Preloved Yellow F23,Grey Six / Stone / Preloved Yellow F23,Wonder Steel F22 / Core Black / Stone,,
STRIDZAR,4 299.00,3 009.50,https://www.adidas.co.in/stridzar/IQ9843.html,Unisex,,,IQ9843,Nan,,,,,3,adidas,Arctic Night F23 / Preloved Yellow F23,Grey Six / Stone / Preloved Yellow F23,Wonder Steel F22 / Core Black / Stone,,
STRIDZAR,4 299.00,3 009.50,https://www.adidas.co.in/stridzar/IQ9844.html,Unisex,,,IQ9844,Nan,,,,,3,adidas,Arctic Night F23 / Preloved Yellow F23,Grey Six / Stone / Preloved Yellow F23,Wonder Steel F22 / Core Black / Stone,,
GLIMPH V2,4 299.00,3 009.50,https://www.adidas.co.in/glimph-v2/IQ8719.html,Unisex,,,IQ8719,Nan,,,,,1,adidas,,,,,
GAZELLE BOLD SHOES,11 999.00,7 199.50,https://www.adidas.co.in/gazelle-bold-shoes/HQ6891.html,Women ,536.0,,HQ6891, Originals,92.0,85.0,53.0,,1,adidas,,,,,
ADIDAS AX2S HIKING SHOES,9 999.00,,https://www.adidas.co.in/adidas-ax2s-hiking-shoes/GX8464.html,Men ,76.0,,GX8464, TERREX,90.0,88.0,47.0,,2,adidas,Grey Six / Core Black / Grey Four,Focus Olive / Core Black / Mesa,,,
ADIDAS AX2S HIKING SHOES,9 999.00,,https://www.adidas.co.in/adidas-ax2s-hiking-shoes/GY8311.html,Men ,76.0,,GY8311, TERREX,90.0,88.0,47.0,,2,adidas,Grey Six / Core Black / Grey Four,Focus Olive / Core Black / Mesa,,,
NIZZA TREK SHOES,9 999.00,,https://www.adidas.co.in/nizza-trek-shoes/GZ8857.html,Women ,823.0,,GZ8857, Originals,93.0,91.0,57.0,,2,adidas,Core Black / Cloud White / Gum,Cloud White / Gum / Grey One,,,
NIZZA TREK SHOES,9 999.00,,https://www.adidas.co.in/nizza-trek-shoes/GZ8858.html,Women ,823.0,,GZ8858, Originals,93.0,91.0,57.0,,2,adidas,Core Black / Cloud White / Gum,Cloud White / Gum / Grey One,,,
GAZELLE BOLD SHOES,11 999.00,7 199.50,https://www.adidas.co.in/gazelle-bold-shoes/HQ6891.html,Women ,536.0,,HQ6891, Originals,92.0,85.0,53.0,,1,adidas,,,,,
OZELLE CLOUDFOAM LIFESTYLE RUNNING SHOES,9 999.00,6 999.50,https://www.adidas.co.in/ozelle-cloudfoam-lifestyle-running-shoes/GX1727.html,Women ,60.0,,GX1727, Sportswear,90.0,87.0,53.0,,3,adidas,Cloud White / Cloud White / Cloud White,Almost Pink / Crystal White / Pink Fusion,Carbon / Wonder Quartz S23 / Acid Orange S21,,
OZELLE CLOUDFOAM LIFESTYLE RUNNING SHOES,9 999.00,6 999.50,https://www.adidas.co.in/ozelle-cloudfoam-lifestyle-running-shoes/IF2876.html,Women ,60.0,,IF2876, Sportswear,90.0,87.0,53.0,,3,adidas,Cloud White / Cloud White / Cloud White,Almost Pink / Crystal White / Pink Fusion,Carbon / Wonder Quartz S23 / Acid Orange S21,,
OZELLE CLOUDFOAM LIFESTYLE RUNNING SHOES,9 999.00,6 999.50,https://www.adidas.co.in/ozelle-cloudfoam-lifestyle-running-shoes/IG9797.html,Women ,60.0,,IG9797, Sportswear,90.0,87.0,53.0,,3,adidas,Cloud White / Cloud White / Cloud White,Almost Pink / Crystal White / Pink Fusion,Carbon / Wonder Quartz S23 / Acid Orange S21,,
AVIATE FLIP-FLOPS,1 799.00,899.50,https://www.adidas.co.in/aviate-flip-flops/GA1012.html,Men ,71.0,,GA1012, Swim,83.0,81.0,48.0,,3,adidas,Collegiate Navy / Stone / Dove Grey S20 / Active Gold,Tech Onix / Core Black / Dove Grey / Cloud White,Focus Olive F21 / Orange Rush S22 / Pulse Mint S22 / Acid Yellow S21,,
AVIATE FLIP-FLOPS,1 799.00,899.50,https://www.adidas.co.in/aviate-flip-flops/GA1013.html,Men ,71.0,,GA1013, Swim,83.0,81.0,48.0,,3,adidas,Collegiate Navy / Stone / Dove Grey S20 / Active Gold,Tech Onix / Core Black / Dove Grey / Cloud White,Focus Olive F21 / Orange Rush S22 / Pulse Mint S22 / Acid Yellow S21,,
AVIATE FLIP-FLOPS,1 799.00,899.50,https://www.adidas.co.in/aviate-flip-flops/GA1014.html,Men ,71.0,,GA1014, Swim,83.0,81.0,48.0,,3,adidas,Collegiate Navy / Stone / Dove Grey S20 / Active Gold,Tech Onix / Core Black / Dove Grey / Cloud White,Focus Olive F21 / Orange Rush S22 / Pulse Mint S22 / Acid Yellow S21,,
SLALON SLIPPERS,1 799.00,1 169.50,https://www.adidas.co.in/slalon-slippers/GA1035.html,Men ,75.0,,GA1035, Swim,74.0,65.0,44.0,,2,adidas,Core Black / Bright Yellow,Core Black / Stone,,,
SLALON SLIPPERS,1 799.00,1 169.50,https://www.adidas.co.in/slalon-slippers/GA1038.html,Men ,75.0,,GA1038, Swim,74.0,65.0,44.0,,2,adidas,Core Black / Bright Yellow,Core Black / Stone,,,
CLOUDFOAM SHOWER SLIDES,1 799.00,1 169.50,https://www.adidas.co.in/cloudfoam-shower-slides/EY3075.html,Men ,65.0,,EY3075, Swim,78.0,75.0,51.0,,2,adidas,Grey Six / Tech Onix / Stone / Core Black,Stone / Mint Ton / Tech Indigo / Orbit Indigo F21,,,
CLOUDFOAM SHOWER SLIDES,1 799.00,1 169.50,https://www.adidas.co.in/cloudfoam-shower-slides/EY3077.html,Men ,65.0,,EY3077, Swim,78.0,75.0,51.0,,2,adidas,Grey Six / Tech Onix / Stone / Core Black,Stone / Mint Ton / Tech Indigo / Orbit Indigo F21,,,
AZUREWALK SHOES,4 599.00,3 219.50,https://www.adidas.co.in/azurewalk-shoes/IQ8858.html,Women ,3.0,,IQ8858, Running,91.0,91.0,50.0,,1,adidas,,,,,
AZUREWALK SHOES,4 599.00,3 219.50,https://www.adidas.co.in/azurewalk-shoes/IQ8858.html,Women ,3.0,,IQ8858, Running,91.0,91.0,50.0,,1,adidas,,,,,
GLOSSATE FLIP FLOPS,1 799.00,1 169.50,https://www.adidas.co.in/glossate-flip-flops/GC0260.html,Men ,3.0,,GC0260, Sportswear,75.0,75.0,50.0,,3,adidas,Core Black / Dove Grey S20 / Semi Impact Orange F22,Dove Grey S20 / Grey Six / Active Gold,Tech Indigo / Blue Fusion S23,,
GLOSSATE FLIP FLOPS,1 799.00,1 169.50,https://www.adidas.co.in/glossate-flip-flops/GC0261.html,Men ,3.0,,GC0261, Sportswear,75.0,75.0,50.0,,3,adidas,Core Black / Dove Grey S20 / Semi Impact Orange F22,Dove Grey S20 / Grey Six / Active Gold,Tech Indigo / Blue Fusion S23,,
GLOSSATE FLIP FLOPS,1 799.00,1 169.50,https://www.adidas.co.in/glossate-flip-flops/GC0262.html,Men ,3.0,,GC0262, Sportswear,75.0,75.0,50.0,,3,adidas,Core Black / Dove Grey S20 / Semi Impact Orange F22,Dove Grey S20 / Grey Six / Active Gold,Tech Indigo / Blue Fusion S23,,
FORUM 84 LOW AEC SHOES,14 999.00,,https://www.adidas.co.in/forum-84-low-aec-shoes/HP9542.html,Men ,61.0,,HP9542, Originals,80.0,75.0,54.0,,2,adidas,Cloud White / Collegiate Purple / Cloud White,Cloud White / Core Black / Cloud White,,,
FORUM 84 LOW AEC SHOES,14 999.00,,https://www.adidas.co.in/forum-84-low-aec-shoes/HP9543.html,Men ,61.0,,HP9543, Originals,80.0,75.0,54.0,,2,adidas,Cloud White / Collegiate Purple / Cloud White,Cloud White / Core Black / Cloud White,,,
TROSTEN WALK SHOES,4 599.00,2 989.50,https://www.adidas.co.in/trosten-walk-shoes/IQ9009.html,Men ,5.0,,IQ9009, Running,65.0,65.0,55.0,,4,adidas,Dove Grey S20 / Grey Six / Impact Yellow F22 / Pulse Blue,Night Sky / Collegiate Navy / Dove Grey S20 / Lucid Lime F23,Core Black / Stone,Tech Onix / Blue Oxide S21 / Cloud White / Better Scarlet S23,
TROSTEN WALK SHOES,4 599.00,2 989.50,https://www.adidas.co.in/trosten-walk-shoes/IQ9010.html,Men ,5.0,,IQ9010, Running,65.0,65.0,55.0,,4,adidas,Dove Grey S20 / Grey Six / Impact Yellow F22 / Pulse Blue,Night Sky / Collegiate Navy / Dove Grey S20 / Lucid Lime F23,Core Black / Stone,Tech Onix / Blue Oxide S21 / Cloud White / Better Scarlet S23,
TROSTEN WALK SHOES,4 599.00,2 989.50,https://www.adidas.co.in/trosten-walk-shoes/IQ9011.html,Men ,5.0,,IQ9011, Running,65.0,65.0,55.0,,4,adidas,Dove Grey S20 / Grey Six / Impact Yellow F22 / Pulse Blue,Night Sky / Collegiate Navy / Dove Grey S20 / Lucid Lime F23,Core Black / Stone,Tech Onix / Blue Oxide S21 / Cloud White / Better Scarlet S23,
TROSTEN WALK SHOES,4 599.00,2 989.50,https://www.adidas.co.in/trosten-walk-shoes/IQ9012.html,Men ,5.0,,IQ9012, Running,65.0,65.0,55.0,,4,adidas,Dove Grey S20 / Grey Six / Impact Yellow F22 / Pulse Blue,Night Sky / Collegiate Navy / Dove Grey S20 / Lucid Lime F23,Core Black / Stone,Tech Onix / Blue Oxide S21 / Cloud White / Better Scarlet S23,
FLAASH RUN M,4 999.00,,https://www.adidas.co.in/flaash-run-m/IQ9002.html,Men ,2.0,,IQ9002, Running,100.0,100.0,75.0,,3,adidas,Tech Indigo / Stone / Lucid Lime / Collegiate Navy,Fango / Core Black / Preloved Yellow,Medium Lead / Grey Six / Impact Yellow,,
FLAASH RUN M,4 999.00,,https://www.adidas.co.in/flaash-run-m/IQ9004.html,Men ,2.0,,IQ9004, Running,100.0,100.0,75.0,,3,adidas,Tech Indigo / Stone / Lucid Lime / Collegiate Navy,Fango / Core Black / Preloved Yellow,Medium Lead / Grey Six / Impact Yellow,,
FLAASH RUN M,4 999.00,,https://www.adidas.co.in/flaash-run-m/IQ9005.html,Men ,2.0,,IQ9005, Running,100.0,100.0,75.0,,3,adidas,Tech Indigo / Stone / Lucid Lime / Collegiate Navy,Fango / Core Black / Preloved Yellow,Medium Lead / Grey Six / Impact Yellow,,
RAYGUN SHOES,3 799.00,2 469.50,https://www.adidas.co.in/raygun-shoes/GC0999.html,Men ,6.0,,GC0999, Running,70.0,83.0,41.0,,3,adidas,Core Black / Dove Grey S20 / Court Green S23,Collegiate Navy / Stone / Blue Fusion S23,Grey Six / Core Black / Impact Yellow F22,,
